id,name_ja,name_en,image_file_path,category,is_dictionary_visible,series_id,series_ja,series_en,rarity,expansion,hp,phy,int,agi,active_skill_name_ja,active_skill_name_en,active_skill_text_ja,active_skill_text_en,aura_name_ja,aura_text_ja
16109,スカル.RepA,Skull.RepA,Image/Extensions/16109.png,replica,false,109,スカル,Skull,RepA,Legacy,63,8,43,12,カイゾク A,Piracy A,PHYが最も低い敵に対象のINT減少量の87%ダメージ / PHYが最も高い敵に{successRate}%の確率で睡眠を付与,Deal damage to the enemy with the lowest PHY equal to 87% of target's INT decrease. / {successRate}% chance to inflict Sleep on the enemy with the highest PHY.,,
16110,リボン.RepA,Ribbon.RepA,Image/Extensions/16110.png,replica,false,110,リボン,Ribbon,RepA,Legacy,45,28,20,21,蝶々結び A,Butterfly Knot A,自身のPHY/INTの高い方を自身のAGI減少量の6%アップ / 最後尾の敵に自身のPHYの41%ダメージ,Increase this hero's higher PHY/INT by 6% of this hero's AGI decrease. / Deal damage to the last enemy equal to 41% of this hero's PHY.,,
16111,懐中時計.RepA,Pocket Watch.RepA,Image/Extensions/16111.png,replica,false,111,懐中時計,Pocket Watch,RepA,Legacy,51,21,18,28,チクタク A,Ticktack A,先頭の敵に対象のHP減少量の30 ~ 50%ダメージ / 最後尾の敵に対象のHP減少量の30 ~ 50%ダメージ / 自身のAGIを自身のAGIの10%ダウン,Deal damage to the first enemy equal to 30 ~ 50% of target's HP decrease. / Deal damage to the last enemy equal to 30 ~ 50% of target's HP decrease. / Decrease this hero's AGI by 10% of this hero's AGI.,,
16112,妖精.RepA,Fairy.RepA,Image/Extensions/16112.png,replica,false,112,妖精,Fairy,RepA,Legacy,51,0,48,19,妖精のイタズラ A,Fairy Mischief A,敵味方の誰かのINTを対象のINTの4%アップ / 敵味方の誰かに自身のINTの30%ダメージ / 先頭の敵に自身のINTの50 ~ 55%ダメージ / 自身のINTを自身のINTの4%アップ,Increase the INT of an ally or enemy by 4% of target's INT. / Deal damage to an ally or enemy equal to 30% of this hero's INT. / Deal damage to the first enemy equal to 50 ~ 55% of this hero's INT. / Increase this hero's INT by 4% of this hero's INT.,,
16113,パロット.RepA,Parrot.RepA,Image/Extensions/16113.png,replica,false,113,パロット,Parrot,RepA,Legacy,102,25,25,0,ピーチクパーチク A,Chirp A,先頭の敵に自身のAGIの35 ~ 40%ダメージ / 自身のAGIを自身のAGI減少量の60%アップ / 自身に{successRate}%の確率で恐怖を付与,Deal damage to the first enemy equal to 35 ~ 40% of this hero's AGI. / Increase this hero's AGI by 60% of this hero's AGI decrease. / {successRate}% chance to inflict Fear on this hero.,,
16115,二輪車.RepA,Two wheeled vehicle.RepA,Image/Extensions/16115.png,replica,false,115,二輪車,Two wheeled vehicle,RepA,Legacy,51,4,59,4,ツーリング A,Touring A,先頭の敵に自身のINTの50%ダメージ / 中衛の敵に{successRate}%の確率で混乱を付与,Deal damage to the first enemy equal to 50% of this hero's INT. / {successRate}% chance to inflict Confusion on the midline enemy.,,
16116,帝国式魔導機甲兵.RepA,Imperial Magic Armor.RepA,Image/Extensions/16116.png,replica,false,116,帝国式魔導機甲兵,Imperial Magic Armor,RepA,Legacy,54,34,8,24,アーマードナックル A,Armored knuckle A,敵全体のPHYを自身のPHYの4%アップ / 味方全体のPHYを自身のPHYの4%アップ / 先頭の敵に自身のPHYの23%ダメージ / 敵全体に対象のPHY増加量の29%ダメージ,Increase the PHY of all enemies by 4% of this hero's PHY. / Increase the PHY of all allies by 4% of this hero's PHY. / Deal damage to the first enemy equal to 23% of this hero's PHY. / Deal damage to all enemies equal to 29% of target's PHY increase.,,
16117,ライドラゴン.RepA,Ridragon.RepA,Image/Extensions/16117.png,replica,false,117,ライドラゴン,Ridragon,RepA,Legacy,39,36,7,28,騎龍操術 A,Ridragon manipulating A,敵全体のINTを自身のPHY減少量の25%ダウン / 後衛の敵に自身のPHYの92%ダメージ,Decrease the INT of all enemies by 25% of this hero's PHY decrease. / Deal damage to the backline enemy equal to 92% of this hero's PHY.,,
16118,観覧車.RepA,Ferris wheel.RepA,Image/Extensions/16118.png,replica,false,118,観覧車,Ferris wheel,RepA,Legacy,27,52,6,17,観覧車輪 A,Observation wheel A,敵全体のINTを対象のINT増加量の40%ダウン / 味方全体のINTを対象のINT増加量の40%ダウン / 敵全体に自身のPHYの22%ダメージ,Decrease the INT of all enemies by 40% of target's INT increase. / Decrease the INT of all allies by 40% of target's INT increase. / Deal damage to all enemies equal to 22% of this hero's PHY.,,
16119,パンダマシン.RepA,Panda Machine.RepA,Image/Extensions/16119.png,replica,false,119,パンダマシン,Panda Machine,RepA,Legacy,39,25,12,34,通りゃんせ A,Tōryanse A,自身のPHY/INTの高い方を自身のAGIの2%アップ / 味方全体のHPをPHY回復係数の8%回復 / HPが最も低い味方のHPを自身のAGIの18%回復,Increase this hero's higher PHY/INT by 2% of this hero's AGI. / Heal all allies for 8% of PHY Healing Coefficient. / Heal the ally with the lowest HP for 18% of this hero's AGI.,,
16120,ペガサス.RepA,Pegasus.RepA,Image/Extensions/16120.png,replica,false,120,ペガサス,Pegasus,RepA,Legacy,39,13,55,3,ペガサスライド A,Pegasus ride A,先頭の敵に自身のINTの42%ダメージ / 敵全体の恐怖を{successRate}%の確率で解除 / 味方全体の恐怖を{successRate}%の確率で解除 / 先頭の敵に{successRate}%の確率で衰弱を付与,Deal damage to the first enemy equal to 42% of this hero's INT. / {successRate}% chance to remove Fear from all enemies. / {successRate}% chance to remove Fear from all allies. / {successRate}% chance to inflict Prostration on the first enemy.,,
16121,宇宙船.RepA,Spaceship.RepA,Image/Extensions/16121.png,replica,false,121,宇宙船,Spaceship,RepA,Legacy,45,9,22,38,宇宙旅行 A,Space travel A,敵全体のINTを自身のINTの4%アップ / 味方全体のINTを自身のINTの4%アップ / 敵全体に対象のINT増加量の43%ダメージ,Increase the INT of all enemies by 4% of this hero's INT. / Increase the INT of all allies by 4% of this hero's INT. / Deal damage to all enemies equal to 43% of target's INT increase.,,
16122,イカダ.RepA,Raft.RepA,Image/Extensions/16122.png,replica,false,122,イカダ,Raft,RepA,Legacy,54,1,49,16,バルサ A,Balsa A,PHYが最も高い味方のPHYを自身のINTの4%アップ / 先頭の敵に{successRate}%の確率で睡眠を付与 / 最大HPが最も高い味方のHPを回復係数の40%回復,Increase the PHY of the ally with the highest PHY by 4% of this hero's INT. / {successRate}% chance to inflict Sleep on the first enemy. / Heal the ally with the highest Max HP for 40% of Healing Coefficient.,,
16123,合体ロボ.RepA,Combined Robots.RepA,Image/Extensions/16123.png,replica,false,123,合体ロボ,Combined Robots,RepA,Legacy,51,55,8,4,魔導ビークル A,Sorcery vehicle A,最後尾の敵に自身のPHYの46%ダメージ / 先頭の敵に{successRate}%の確率で気絶を付与,Deal damage to the last enemy equal to 46% of this hero's PHY. / {successRate}% chance to inflict Stun on the first enemy.,,
16125,カエル.RepA,Frog.RepA,Image/Extensions/16125.png,replica,false,125,カエル,Frog,RepA,Legacy,39,50,0,21,リープ・フロッグ A,Leapfrog A,自身のPHYを敵全体のINT増加量合計の12 ~ 17%アップ / 敵全体に自身のPHYの15 ~ 20%ダメージ,Increase this hero's PHY by 12 ~ 17% of the total INT increase of all enemies. / Deal damage to all enemies equal to 15 ~ 20% of this hero's PHY.,,
16126,雪だるま.RepA,Snowman.RepA,Image/Extensions/16126.png,replica,false,126,雪だるま,Snowman,RepA,Legacy,39,0,50,21,スノーフォール A,Snowfall A,自身のINTを敵全体のPHY増加量合計の12 ~ 17%アップ / 敵全体に自身のINTの15 ~ 20%ダメージ,Increase this hero's INT by 12 ~ 17% of the total PHY increase of all enemies. / Deal damage to all enemies equal to 15 ~ 20% of this hero's INT.,,
16127,日本人形.RepA,Japanese dolls.RepA,Image/Extensions/16127.png,replica,false,127,日本人形,Japanese dolls,RepA,Legacy,63,49,0,14,祈願人形 A,Prayer Doll A,HPが最も低い味方のチャージを対象のHP減少量の60%アップ / HPが最も低い味方のHPをPHY回復係数の40%回復,Increase the CHARGE of the ally with the lowest HP by 60% of target's HP decrease. / Heal the ally with the lowest HP for 40% of PHY Healing Coefficient.,,
16131,バッタ.RepA,Grasshopper.RepA,Image/Extensions/16131.png,replica,false,131,バッタ,Grasshopper,RepA,Legacy,15,2,50,27,グラスホッパー A,Grasshopper A,中衛の味方のINTを自身のINTの3%アップ / 敵全体に自身のINTの7%ダメージ、対象が毒なら27%ダメージ / 最後尾の敵に自身のINTの32%ダメージ,Increase the midline ally's INT by 3% of this hero's INT. / Deal damage to all enemies equal to 7% of this hero's INT. 27% if affected by Poison. / Deal damage to the last enemy equal to 32% of this hero's INT.,,
16132,リミュラス.RepA,Limulus.RepA,Image/Extensions/16132.png,replica,false,132,リミュラス,Limulus,RepA,Legacy,102,10,13,27,原始の光 A,Primeval Beam A,敵全体のAGIを対象の最大HPの1 ~ 4%ダウン / 味方全体のAGIを対象の最大HPの1 ~ 4%ダウン / 味方全体のAGIを対象のAGI減少量の26%アップ / 味方全体に{successRate}%の確率でバリアを付与,Decrease the AGI of all enemies by 1 ~ 4% of target's Max HP. / Decrease the AGI of all allies by 1 ~ 4% of target's Max HP. / Increase the AGI of all allies by 26% of target's AGI decrease. / {successRate}% chance to inflict Barrier on all allies.,,
16133,モス.RepA,Moth.RepA,Image/Extensions/16133.png,replica,false,133,モス,Moth,RepA,Legacy,39,3,52,16,蛾の鱗粉 A,Moth Scales A,自身のINTを最後尾の味方のPHYの2%アップ / 味方全体のHPを回復係数の8%回復 / 最大HPが最も低い味方のHPを回復係数の18%回復,Increase this hero's INT by 2% of the last ally's PHY. / Heal all allies for 8% of Healing Coefficient. / Heal the ally with the lowest Max HP for 18% of Healing Coefficient.,,
16134,スコーピオン.RepA,Scorpion.RepA,Image/Extensions/16134.png,replica,false,134,スコーピオン,Scorpion,RepA,Legacy,21,63,1,13,サソリの一刺 A,Scorpion's sting A,中衛の味方のPHYを自身のPHYの3%アップ / 最後尾の敵に自身のPHYの38%ダメージ / 中衛の敵に{successRate}%の確率で恐怖を付与,Increase the midline ally's PHY by 3% of this hero's PHY. / Deal damage to the last enemy equal to 38% of this hero's PHY. / {successRate}% chance to inflict Fear on the midline enemy.,,
16135,象蟲.RepA,Weevil.RepA,Image/Extensions/16135.png,replica,false,135,象蟲,Weevil,RepA,Legacy,102,28,0,22,穀物喰らい A,Grain-eater A,自身のAGIを最後尾の味方のPHYの2%アップ / PHYが最も低い敵に自身のPHYの53%ダメージ,Increase this hero's AGI by 2% of the last ally's PHY. / Deal damage to the enemy with the lowest PHY equal to 53% of this hero's PHY.,,
16136,ビートル.RepA,Beetle.RepA,Image/Extensions/16136.png,replica,false,136,ビートル,Beetle,RepA,Legacy,102,13,12,25,ビートルズビート A,Beetles Beat A,敵全体に対象のAGI増加量の50%ダメージ / 先頭の敵に65%の確率でデコイを付与,Deal damage to all enemies equal to 50% of target's AGI increase. / 65% chance to inflict Decoy on the first enemy.,,
16137,ハチ.RepA,Bee.RepA,Image/Extensions/16137.png,replica,false,137,ハチ,Bee,RepA,Legacy,75,13,0,46,ビズバズ A,Bees Buzz A,先頭の味方のINTを自身のPHYの4%アップ / 自身のAGIを先頭の味方のINTの2%アップ / 敵全体に自身のAGIの1%ダメージ、対象が恐怖なら41%ダメージ,Increase the first ally's INT by 4% of this hero's PHY. / Increase this hero's AGI by 2% of the first ally's INT. / Deal damage to all enemies equal to 1% of this hero's AGI. 41% if affected by Fear.,,
16138,Ant.RepA,Ant.RepA,Image/Extensions/16138.png,replica,false,138,Sweet Fluffy and chewy,Sweet Fluffy and chewy,RepA,Legacy,114,43,0,3,アンツグランツ A,Ants grants A,自身のPHYを先頭の味方のINTの2%アップ / 中衛の味方のHPをPHY回復係数の85%回復,Increase this hero's PHY by 2% of the first ally's INT. / Heal the midline ally for 85% of PHY Healing Coefficient.,,
16139,蝶々.RepA,Butterfly.RepA,Image/Extensions/16139.png,replica,false,139,蝶々,Butterfly,RepA,Legacy,39,9,12,50,バタフライサクション A,Butterfly Suction A,中衛の味方のAGIを自身のAGIの3%アップ / 先頭の敵に対象の最大HPの2 ~ 22%ダメージ,Increase the midline ally's AGI by 3% of this hero's AGI. / Deal damage to the first enemy equal to 2 ~ 22% of target's Max HP.,,
16141,羽織.RepA,Haori.RepA,Image/Extensions/16141.png,replica,false,141,羽織,Haori,RepA,Legacy,42,46,0,24,ドレープ A,Drape A,HPが最も低い味方に{successRate}%の確率でバリアを付与 / HPが最も低い敵のチャージを対象のPHYの40 ~ 60%アップ / HPが最も低い敵のチャージを対象のINTの40 ~ 60%アップ / HPが最も低い敵に自身のPHYの40 ~ 65%ダメージ,{successRate}% chance to inflict Barrier on the ally with the lowest HP. / Increase the CHARGE of the enemy with the lowest HP by 40 ~ 60% of target's PHY. / Increase the CHARGE of the enemy with the lowest HP by 40 ~ 60% of target's INT. / Deal damage to the enemy with the lowest HP equal to 40 ~ 65% of this hero's PHY.,,
16142,お花見弁当.RepA,Cherry blossom viewing Bento.RepA,Image/Extensions/16142.png,replica,false,142,お花見弁当,Cherry blossom viewing Bento,RepA,Legacy,75,0,38,21,ピクニック A,Picnic A,味方全体のPHYを自身のINTの4 ~ 6%アップ / 先頭の味方のAGIを自身のINTの6%アップ / 先頭の味方のHPを対象のAGI増加量の100%回復 / 先頭の味方のAGIを与えた回復量の50%ダウン,Increase the PHY of all allies by 4 ~ 6% of this hero's INT. / Increase the first ally's AGI by 6% of this hero's INT. / Heal the first ally for 100% of target's AGI increase. / Decrease the first ally's AGI by 50% of healing dealt by this hero.,,
16143,天体模型.RepA,Astronomical Model.RepA,Image/Extensions/16143.png,replica,false,143,天体模型,Astronomical Model,RepA,Legacy,21,0,56,21,オービット A,Orbit A,INTが最も低い敵に自身のINTの10 ~ 35%ダメージ、対象が毒なら40 ~ 65%ダメージ / INTが最も低い敵に{successRate}%の確率で毒を付与 / AGIが最も高い敵に{successRate}%の確率で毒を付与,Deal damage to the enemy with the lowest INT equal to 10 ~ 35% of this hero's INT. 40 ~ 65% if affected by Poison. / {successRate}% chance to inflict Poison on the enemy with the lowest INT. / {successRate}% chance to inflict Poison on the enemy with the highest AGI.,,
17001,ブレード.RepS,Blade.RepS,Image/Extensions/17001.png,replica,false,1,ブレード,Blade,RepS,Legacy,72,75,0,0,スラッシュ S,Slash-S,先頭の敵に自身のPHYの70%ダメージ,Deal damage to the first enemy equal to 70% of this hero's PHY.,,
17002,マスケット.RepS,Musket.RepS,Image/Extensions/17002.png,replica,false,2,マスケット,Musket,RepS,Legacy,0,0,75,24,スナイプ S,Snipe-S,敵全体に自身のINTの40%ダメージ,Deal damage to all enemies equal to 40% of this hero's INT.,,
17003,ペン.RepS,Quill.RepS,Image/Extensions/17003.png,replica,false,3,ペン,Quill,RepS,Legacy,0,0,50,49,レストレーション S,Restration-S,HPが最も低い味方のHPを回復係数の40%回復,Heal the ally with the lowest HP for 40% of Healing Coefficient.,,
17004,アーマー.RepS,Armor.RepS,Image/Extensions/17004.png,replica,false,4,アーマー,Armor,RepS,Legacy,225,24,0,0,プロテクション S,Protection-S,自身のPHYを自身のPHYの20%アップ,Increase this hero's PHY by 20% of this hero's PHY.,,
17005,ホース.RepS,Horse.RepS,Image/Extensions/17005.png,replica,false,5,ホース,Horse,RepS,Legacy,225,0,0,72,騎兵突撃 S,Cavalry Charge-S,自身のAGIを自身のAGIの5 ~ 12%アップ,Increase this hero's AGI by 5 ~ 12% of this hero's AGI.,,
17006,カタナ.RepS,Katana.RepS,Image/Extensions/17006.png,replica,false,6,カタナ,Katana,RepS,Legacy,0,78,0,26,唐竹割りS,Bamboo break S,先頭の敵に自身のPHYの65%ダメージ,Deal damage to the first enemy equal to 65% of this hero's PHY.,,
17008,ブック.RepS,Book.RepS,Image/Extensions/17008.png,replica,false,8,ブック,Book,RepS,Legacy,78,0,78,0,朗読S,Recitation S,敵全体に自身のINTの40%ダメージ,Deal damage to all enemies equal to 40% of this hero's INT.,,
17009,リング.RepS,Ring.RepS,Image/Extensions/17009.png,replica,false,9,リング,Ring,RepS,Legacy,78,0,52,26,ブライトS,Bright S,HPが最も低い味方のHPを回復係数の40%回復,Heal the ally with the lowest HP for 40% of Healing Coefficient.,,
17010,シールド.RepS,Shield.RepS,Image/Extensions/17010.png,replica,false,10,シールド,Shield,RepS,Legacy,156,26,0,26,シールドバッシュS,Shield bash S,先頭の敵に自身のPHYの35%ダメージ / 先頭の敵のAGIを自身のPHYの2%ダウン,Deal damage to the first enemy equal to 35% of this hero's PHY. / Decrease the first enemy's AGI by 2% of this hero's PHY.,,
17011,アックス.RepS,Axe.RepS,Image/Extensions/17011.png,replica,false,11,アックス,Axe,RepS,Legacy,51,85,0,0,インパクトS,Impact S,先頭の敵に自身のPHYの65%ダメージ,Deal damage to the first enemy equal to 65% of this hero's PHY.,,
17013,ユミ.RepS,Yumi.RepS,Image/Extensions/17013.png,replica,false,13,ユミ,Yumi,RepS,Legacy,0,52,0,52,キュードーS,Kyudo S,INTが最も高い敵に自身のPHYの55%ダメージ,Deal damage to the enemy with the highest INT equal to 55% of this hero's PHY.,,
17014,クロススピア.RepS,Cross Spear.RepS,Image/Extensions/17014.png,replica,false,14,クロススピア,Cross Spear,RepS,Legacy,78,52,0,26,カタテヅキS,Thrust S,「先頭の敵に自身のPHYの30%ダメージ」を2回繰り返す,[2 times]Deal damage to the first enemy equal to 30% of this hero's PHY.,,
17015,ハルバード.RepS,Halberd.RepS,Image/Extensions/17015.png,replica,false,15,ハルバード,Halberd,RepS,Legacy,78,78,0,0,薙ぎ払いS,Cleave S,先頭の敵に自身のPHYの60%ダメージ / 先頭の敵に{successRate}%の確率で混乱を付与,Deal damage to the first enemy equal to 60% of this hero's PHY. / {successRate}% chance to inflict Confusion on the first enemy.,,
17016,スクロール.RepS,Scrolls.RepS,Image/Extensions/17016.png,replica,false,16,スクロール,Scrolls,RepS,Legacy,0,0,78,26,ストラテジーS,Strategy S,敵全体に自身のINTの30%ダメージ / 先頭の敵に{successRate}%の確率で毒を付与,Deal damage to all enemies equal to 30% of this hero's INT. / {successRate}% chance to inflict Poison on the first enemy.,,
17017,ネックレス.RepS,Necklace.RepS,Image/Extensions/17017.png,replica,false,17,ネックレス,Necklace,RepS,Legacy,78,0,26,52,ヒーリングS,Healing S,HPが最も低い味方のHPを回復係数の20%回復 / 自身のHPを回復係数の20%回復,Heal the ally with the lowest HP for 20% of Healing Coefficient. / Heal this hero for 20% of Healing Coefficient.,,
17018,カブト.RepS,Kabuto.RepS,Image/Extensions/17018.png,replica,false,18,カブト,Kabuto,RepS,Legacy,156,26,26,0,ブレスS,Bless S,自身のPHYを自身のPHYの7%アップ / 自身のINTを自身のINTの7%アップ,Increase this hero's PHY by 7% of this hero's PHY. / Increase this hero's INT by 7% of this hero's INT.,,
17019,タートル.RepS,Turtle.RepS,Image/Extensions/17019.png,replica,false,19,タートル,Turtle,RepS,Legacy,156,26,26,0,キッコウS,Turtle shell S,自身のPHYを自身のPHYの4 ~ 9%アップ / 自身のINTを自身のINTの4 ~ 9%アップ / 自身のHPを回復係数の15%回復,Increase this hero's PHY by 4 ~ 9% of this hero's PHY. / Increase this hero's INT by 4 ~ 9% of this hero's INT. / Heal this hero for 15% of Healing Coefficient.,,
17020,ルースター.RepS,Rooster.RepS,Image/Extensions/17020.png,replica,false,20,ルースター,Rooster,RepS,Legacy,0,26,0,78,イチバンドリS,Cockcrowing S,先頭の敵に自身のPHYの25 ~ 30%ダメージ / 自身のAGIを自身のAGIの9%アップ,Deal damage to the first enemy equal to 25 ~ 30% of this hero's PHY. / Increase this hero's AGI by 9% of this hero's AGI.,,
17021,タイガー.RepS,Tiger.RepS,Image/Extensions/17021.png,replica,false,21,タイガー,Tiger,RepS,Legacy,0,78,0,26,トラガリS,Tiger hunting S,自身のPHYを自身のAGIの15%アップ / 先頭の敵に自身のPHYの35 ~ 40%ダメージ / 自身のPHYを自身のAGIの16%ダウン,Increase this hero's PHY by 15% of this hero's AGI. / Deal damage to the first enemy equal to 35 ~ 40% of this hero's PHY. / Decrease this hero's PHY by 16% of this hero's AGI.,,
17022,ドラゴン.RepS,Dragon.RepS,Image/Extensions/17022.png,replica,false,22,ドラゴン,Dragon,RepS,Legacy,156,0,52,0,リュウガンS,Dragon's eyes S,敵全体に自身のINTの15 ~ 20%ダメージ / 敵全体のINTを自身のINTの7%ダウン,Deal damage to all enemies equal to 15 ~ 20% of this hero's INT. / Decrease the INT of all enemies by 7% of this hero's INT.,,
17023,ブル.RepS,Bull.RepS,Image/Extensions/17023.png,replica,false,23,ブル,Bull,RepS,Legacy,156,26,0,26,トウギュウS,Bullfighting S,敵全体に自身のPHYの35 ~ 45%ダメージ / 自身のPHYを自身のPHYの8%ダウン,Deal damage to all enemies equal to 35 ~ 45% of this hero's PHY. / Decrease this hero's PHY by 8% of this hero's PHY.,,
17024,エレファント.RepS,Elephant.RepS,Image/Extensions/17024.png,replica,false,24,エレファント,Elephant,RepS,Legacy,234,26,0,0,ゾウゲS,Ivory S,先頭の敵に自身のPHYの20 ~ 25%ダメージ / 味方全体のPHYを自身のPHYの7%アップ,Deal damage to the first enemy equal to 20 ~ 25% of this hero's PHY. / Increase the PHY of all allies by 7% of this hero's PHY.,,
17025,モンキー.RepS,Monkey.RepS,Image/Extensions/17025.png,replica,false,25,モンキー,Monkey,RepS,Legacy,0,26,78,0,サルマワシS,Monkey Dance S,HPが最も低い敵に自身のINTの15 ~ 20%ダメージ / HPが最も低い敵に{successRate}%の確率で睡眠を付与,Deal damage to the enemy with the lowest HP equal to 15 ~ 20% of this hero's INT. / {successRate}% chance to inflict Sleep on the enemy with the lowest HP.,,
17026,スネーク.RepS,Snake.RepS,Image/Extensions/17026.png,replica,false,26,スネーク,Snake,RepS,Legacy,156,0,0,52,ヤブヘビS,Yabuhebi S,HPが最も低い味方のPHYを自身のINTの9 ~ 19%アップ / HPが最も低い味方のHPを回復係数の14 ~ 34%回復,Increase the PHY of the ally with the lowest HP by 9 ~ 19% of this hero's INT. / Heal the ally with the lowest HP for 14 ~ 34% of Healing Coefficient.,,
17027,ドッグ.RepS,Dog.RepS,Image/Extensions/17027.png,replica,false,27,ドッグ,Dog,RepS,Legacy,0,0,52,52,ケンガS,Kenga S,INTが最も高い敵に自身のINTの35 ~ 45%ダメージ / INTが最も高い敵のINTを自身のINTの7%ダウン,Deal damage to the enemy with the highest INT equal to 35 ~ 45% of this hero's INT. / Decrease the INT of the enemy with the highest INT by 7% of this hero's INT.,,
17028,レイピア.RepS,Rapier.RepS,Image/Extensions/17028.png,replica,false,28,レイピア,Rapier,RepS,Legacy,0,52,0,52,バンデロールS,Banderoe S,先頭の敵に自身のPHYの45 ~ 55%ダメージ / 先頭の敵に自身のPHY減少量の48 ~ 52%ダメージ,Deal damage to the first enemy equal to 45 ~ 55% of this hero's PHY. / Deal damage to the first enemy equal to 48 ~ 52% of this hero's PHY decrease.,,
17029,リボルバー.RepS,Revolver.RepS,Image/Extensions/17029.png,replica,false,29,リボルバー,Revolver,RepS,Legacy,0,0,52,52,サミングショットS,Summing shot S,先頭の敵に自身のINTの40 ~ 50%ダメージ / 先頭の敵に対象のINT減少量の8 ~ 10%ダメージ,Deal damage to the first enemy equal to 40 ~ 50% of this hero's INT. / Deal damage to the first enemy equal to 8 ~ 10% of target's INT decrease.,,
17030,ゴブレット.RepS,Goblet.RepS,Image/Extensions/17030.png,replica,false,30,ゴブレット,Goblet,RepS,Legacy,156,0,52,0,トースト！S,Toast! S,HPが最も低い味方のHPを回復係数の35 ~ 45%回復 / 味方全体のPHYを対象のPHY減少量の19%アップ / 味方全体のINTを対象のINT減少量の19%アップ,Heal the ally with the lowest HP for 35 ~ 45% of Healing Coefficient. / Increase the PHY of all allies by 19% of target's PHY decrease. / Increase the INT of all allies by 19% of target's INT decrease.,,
17031,ブーツ.RepS,Boots.RepS,Image/Extensions/17031.png,replica,false,31,ブーツ,Boots,RepS,Legacy,234,0,0,26,ジャンプS,Jump S,自身のHPを回復係数の20 ~ 25%回復 / 自身のAGIを自身のAGIの7%アップ,Heal this hero for 20 ~ 25% of Healing Coefficient. / Increase this hero's AGI by 7% of this hero's AGI.,,
17032,センス.RepS,Sensu.RepS,Image/Extensions/17032.png,replica,false,32,センス,Sensu,RepS,Legacy,78,0,52,26,ガガクS,Gagaku S,敵全体に自身のINTの20 ~ 25%ダメージ / HPが最も低い味方のHPを回復係数の10%回復,Deal damage to all enemies equal to 20 ~ 25% of this hero's INT. / Heal the ally with the lowest HP for 10% of Healing Coefficient.,,
17034,ハンマー.RepS,Hammer.RepS,Image/Extensions/17034.png,replica,false,34,ハンマー,Hammer,RepS,Legacy,156,52,0,0,ヒットS,Hit S,先頭の敵に自身のPHYの45 ~ 55%ダメージ / 自身のPHYを自身のPHY増加量の16%アップ,Deal damage to the first enemy equal to 45 ~ 55% of this hero's PHY. / Increase this hero's PHY by 16% of this hero's PHY increase.,,
17035,ボウガン.RepS,Bow Gun.RepS,Image/Extensions/17035.png,replica,false,35,ボウガン,Bow Gun,RepS,Legacy,78,0,52,26,アキュレートシュートS,Accurate Shooting S,先頭の敵に自身のINTの40 ~ 50%ダメージ / 自身のINTを自身のINT増加量の16%アップ,Deal damage to the first enemy equal to 40 ~ 50% of this hero's INT. / Increase this hero's INT by 16% of this hero's INT increase.,,
17036,クラウン.RepS,Crown.RepS,Image/Extensions/17036.png,replica,false,36,クラウン,Crown,RepS,Legacy,78,0,26,52,ノーブルS,Noble S,HPが最も低い味方のHPを回復係数の35 ~ 45%回復 / 自身のAGIを自身のAGI増加量の16%アップ,Heal the ally with the lowest HP for 35 ~ 45% of Healing Coefficient. / Increase this hero's AGI by 16% of this hero's AGI increase.,,
17037,グンバイ.RepS,Gunbai.RepS,Image/Extensions/17037.png,replica,false,37,グンバイ,Gunbai,RepS,Legacy,0,52,52,0,グンバイジュツS,Gunbai Tactics S,先頭の敵に自身のPHYの27 ~ 32%ダメージ / HPが最も低い味方のINTを自身のINTの6%アップ,Deal damage to the first enemy equal to 27 ~ 32% of this hero's PHY. / Increase the INT of the ally with the lowest HP by 6% of this hero's INT.,,
17038,ステアリング.RepS,Steering Wheel.RepS,Image/Extensions/17038.png,replica,false,38,ステアリング,Steering Wheel,RepS,Legacy,42,52,0,38,ストームS,Storm S,前衛の敵に自身のPHYの20%ダメージ / 中衛の敵に自身のPHYの35%ダメージ / 後衛の敵に自身のPHYの65%ダメージ,Deal damage to the frontline enemy equal to 20% of this hero's PHY. / Deal damage to the midline enemy equal to 35% of this hero's PHY. / Deal damage to the backline enemy equal to 65% of this hero's PHY.,,
17039,ストロベリー.RepS,Strawberry.RepS,Image/Extensions/17039.png,replica,false,39,ストロベリー,Strawberry,RepS,Legacy,198,0,0,38,イチゴグミS,Strawberry Gummy S,HPが最も低い味方のHPを回復係数の30 ~ 40%回復 / PHYが最も高い味方のAGIを自身のAGIの9%アップ,Heal the ally with the lowest HP for 30 ~ 40% of Healing Coefficient. / Increase the AGI of the ally with the highest PHY by 9% of this hero's AGI.,,
17040,タンジェリン.RepS,Tangerine.RepS,Image/Extensions/17040.png,replica,false,40,タンジェリン,Tangerine,RepS,Legacy,78,66,0,12,果実砲S,Fruit Cannon S,敵全体のPHYを自身のPHYの7%ダウン / 最後尾の敵に自身のPHYの35%ダメージ,Decrease the PHY of all enemies by 7% of this hero's PHY. / Deal damage to the last enemy equal to 35% of this hero's PHY.,,
